,Source,Target,Amount
2620,0,2,1064.401039161830682701463502263028
2621,0,2,1982.131823928911914297116119689967
2622,2,0,6519.407764357224213734175235418955
2623,0,2,1842.357182134036359879426318792722
2624,0,2,736.8374359528728022143518600733585
2625,0,2,1611.500537504314603771087384488973
2626,2,0,499.3935182431450073542116626340522
2627,0,2,264.9258183736505947024495492626303
2628,0,2,5444.92735940649223328445196684851
2629,2,0,11093.19231801293118167833105141894
2630,0,2,29.08228954731180871502652737151696
2631,0,2,796.7388185532425176072588443185555
2632,0,2,14473.7251059362966485428910879692
2633,0,2,87148.76058892228368199794474198535
2634,2,0,165677.2885052329244492386935651073
2635,2,0,48390.60914195615097723638161228266
2636,0,2,1127.85529248565295740118026147111
2637,2,0,16197.83158413841618864770830723576
2638,0,2,2641.812679092659850433571616985421
2639,0,2,417.6986954995807817193104885012844
2640,0,2,9945.21219851011029892487694436643
2641,0,2,345.1940360553825212210096382308166
2642,2,0,3467.40042670748916132127373469009
2643,0,2,345.1493806103624647827746942520729
2644,0,2,5633.0474802505442604378824944719
2645,0,2,2723.707239125954833833734842964122
2646,0,2,7353.996401358429312206662969605715
2647,2,0,73014.183642114237009340679737319
2648,2,0,65881.91151729264177430402840150955
2649,2,0,75493.9178923793686636476693637085
2650,0,2,16044.65066235531031987375526937382
2651,2,0,1524.647980045915556895544479802915
2652,0,2,4379.550675647767873454654673864559
2653,2,0,16307.09600890534813207418371483666
2654,0,2,4969.908203403223013743546493206829
2655,0,2,380.8158351704012692974713719468943
2656,0,2,1732.834708507897752364403490909986
2657,2,0,979.0807644029921244697235067662195
2658,0,2,962.6925163620441334868787981991775
2659,2,0,16078.36635063573082917964161025785
2660,2,0,6237.68778070881757241134532488872
2661,2,0,100893.3781078494501617581331226869
2662,2,0,34438.25637032512033205917627814615
2663,2,0,41875.48433206074175980228976692898
2664,2,0,72619.79521772073445341978063185465
2665,2,0,48262.10164688543415290667845329001
2666,2,0,7801.904372401285408921204120475165
2667,0,2,111.8770436277293018055774078502348
2668,0,2,15.98216630624442289771944657630304
2669,2,0,4074.309414572096371747531285427208
2670,2,0,82956.39987100757686443408363145585
2671,2,0,93234.8189950302666845761366692958
2672,2,0,62939.4074424332926066350881851052
2673,2,0,999.5417045465098481534136922520275
2674,0,2,1014.309262690126973437342870347039
2675,2,0,685.125284070196634688695749707506
2676,0,2,1627.70473269263703384536610557204
2677,2,0,377.2939774618022420841485331108989
2678,0,2,691.185594795530994935604619825301
2679,2,0,71996.65172856673181925839642007905
2680,2,0,58315.52248035549136788258343430215
2681,2,0,2997.2716525572946011320320623525
2682,2,0,86147.55743414920151200440460947265
2683,0,2,813.9052517736886548546725412084055
2684,0,2,1210.187951132936710152910925349527
2685,0,2,622.3333551574535528082877607153595
2686,0,2,9242.167041788543411114924787187425
2687,0,2,8404.500537231572259793605572211225
2688,0,2,190.3852507019227508186200741272167
2689,0,2,597.485927112430267946515813787269
2690,0,2,320.0028971417315470251470117745476
2691,0,2,3526.324278740379017239384850880834
2692,0,2,1375.575969277004128341657075886105
2693,2,0,223.8786003005698214899299112896271
2694,2,0,3429.34862177066575668228862752127
2695,0,2,41438.61575853276975396353096243715
2696,0,2,3802.172857681481194838696713140287
2697,0,2,698.076074619268346415939031199612
2698,0,2,628.676359975283169688314706770174
2699,0,2,14740.4668349883828816750589173077
2700,0,2,2315.236498184252257041143618690687
2701,0,2,10042.52965171460821928570939645366
2702,2,0,529.9028487760837446690610482781855
2703,0,2,33923.05574782192830011742681357019
2704,2,0,71983.36629009348807874729694510025
2705,2,0,418.6674263587560372654031331294955
2706,2,0,63655.6028743798411454993734132769
2707,0,2,1387.908547241482431926218409608949
2708,2,0,64192.97687380173120180194253989235
2709,2,0,7507.702829759152067400010021150495
2710,2,0,37351.83555183247601689098714171558
2711,2,0,114207.929341677463333234331903686
2712,2,0,1421.551920559294933572121839287326
2713,2,0,199.6225488107779483099565351731514
2714,0,2,1922.814138913925164779399356410467
2715,0,2,26361.1642856895473668838465645493
2716,2,0,1412.724739455894345182856807798442
2717,0,2,862.9908894504232040934289062110665
2718,2,0,2856.571213361619377241290608422574
2719,2,0,10003.72688378412703845049896413523
2720,0,2,1383.428255865974654290407957150788
2721,0,2,4972.116439227628038799152449348883
2722,0,2,2074.690834779413352882317183001773
2723,2,0,17242.88894082789356463545332815329
2724,0,2,63346.8605700329100055803969221602
2725,2,0,1456.876065129453869945290100181927
2726,0,2,79.1831612124976337857997063739085
2727,0,2,443.1394910297720222841055070738871
2728,0,2,1694.202679488692233233394873488482
2729,0,2,31.37403548545123023397045808163973
2730,0,2,4747.859712795418779489054655702907
2731,2,0,395.6574632027861540668000602014211
2732,2,0,3999.131641351131049390668785858324
2733,0,2,1710.721338129897371483444826491737
2734,0,2,5389.374025083158047262045213380825
2735,0,2,4749.941458872635726652230246470135
2736,2,0,339.4337610090949822692075775838328
2737,0,2,4475.580532066349130158708603783987
2738,0,2,3938.262477440192834652116228608654
2739,2,0,241.4280148482101732493292534249299
2740,0,2,342.7524239252100895847693714096941
2741,2,0,4997.928925831530717635816126232575
2742,0,2,1192.96713325176304836296062457895
2743,0,2,10135.11332167491858196499132540118
2744,0,2,3156.548486063936649025672487268117
2745,0,2,125.8850169056452075204684208192361
2746,2,0,103896.2835712984212482175856838175
2747,0,2,1110.466694183029390664291427434325
2748,2,0,13127.03350196053772921458870039121
2749,0,2,2618.970855659395490428298534696804
2750,0,2,111635.170193817353759820224144047
2751,2,0,155271.4136136010824653782146549374
2752,0,2,56367.45294187357897136405906637115
2753,2,0,2130.54876302573517533229114680994
2754,0,2,19910.74705913844523189295377737992
2755,0,2,28783.54475560803805035440324836005
2756,0,2,85829.9253015360252467180529614039
2757,0,2,61910.6244462344239446757097914221
2758,0,2,474.2429939443163156254989568796864
2759,0,2,4237.776328081293136050360115589618
2760,0,2,57668.1968859731433433676920011805
2761,0,2,102857.8959436861405563835002510409
2762,0,2,1432.603199869646260704130916991587
2763,2,0,2062.722354135575109765560798416561
2764,0,2,3395.727071280607530052372995459992
2765,0,2,590.7029786311319201897312164570745
2766,2,0,2115.46221231232356354679740911167
2767,2,0,846.524664134845527034492351821412
2768,0,2,12693.58769910713491154330397445362
2769,0,2,1523.286344769322212206915079435405
2770,2,0,3709.572503667557446506529138291669
2771,2,0,3668.442799872143271574815466044011
2772,0,2,4756.150119463763655657172439103716
2773,0,2,11269.54779323209280109906300597201
2774,2,0,4984.179010538486499439228865006505
2775,0,2,108614.3390675613367161431594575446
2776,2,0,18828.59954535628141925925175076193
2777,0,2,5345.150346292081745907572013868405
2778,0,2,154635.6769994853154004965021474773
2779,0,2,675.034468391270180207833321443277
2780,0,2,70075.79122576788664724293511767405
2781,0,2,3191.898076316948297556623869455126
2782,0,2,243734.9026966328612497392802697456
2783,0,2,60108.5455434500907116118236920134
2784,2,0,1427.699627487167455855705355419534
2785,2,0,2379.39042269577767989262204931962
2786,0,2,116591.8549673228658321730983235409
2787,0,2,321.2313981150741518832547890559374
2788,2,0,239.7003084255536894661019497783811
2789,0,2,65679.8195921618557356925510066965
2790,0,2,85504.09299696365715387044854782795
2791,0,2,3.478077579977560872510577983938037
2792,0,2,124396.8196990702922037302642194325
2793,0,2,2257.128348900129280851183765886248
2794,0,2,722.2302287564990392094718246480095
2795,0,2,2297.020778780792944965666161808233
2796,0,2,2458.447870031663701996242826892492
2797,0,2,1183.257199839340988117851083208391
2798,2,0,6099.689383022096240835006574484325
2799,2,0,85938.9558052091785010081126847845
2800,2,0,450.083028585042356735424380766031
2801,2,0,290.2374274270821412750107809235118
2802,2,0,75703.6428160022402641206699176843
2803,2,0,1202.251619614035930915659762643437
2804,2,0,2890.248516029625300569297654390463
2805,0,2,3830.098379429374864444649032753309
2806,2,0,24983.78544983614168114248562121138
2807,2,0,3926.603556940807810604225902060147
2808,0,2,3437.509236587349162038027717593288
2809,2,0,28047.52774824230159952768340414145
2810,2,0,43757.3297432724170492091606644011
2811,0,2,133.8933388112463454742280404766268
2812,0,2,1482.087050754309201097475405980174
2813,0,2,60938.83714128381946217197643927295
2814,0,2,53450.53373399187115842144464957165
2815,2,0,9458.758074247695965010561896718345
2816,2,0,99470.18247759227277046167321517335
2817,2,0,115133.4636571455791232035576528545
2818,2,0,32672.79328077145529267617619624376
2819,0,2,1030.135134510716856896285418940994
2820,0,2,686.696254897844103339065705374404
2821,2,0,7621.305801016121715972678367622025
2822,2,0,999.9172034412437612418812502033335
2823,2,0,1999.864081524787444901584513183456
2824,2,0,1844.213009923363487076590784657744
2825,2,0,2302.348270596553644360539370641997
2826,0,2,399.3095273233361313883725821385746
2827,0,2,19913.90325670702066022330385585557
2828,2,0,51714.6672863537708723482091265345
2829,0,2,446.5629685724318224159803564857883
2830,0,2,544.3744760170340013933373099790265
2831,0,2,3203.375928311412342014266882141014
2832,0,2,416.448262258163732982208321968512
2833,0,2,10287.94559703817405495992707283555
2834,0,2,32017.27376218839068186212916086713
2835,0,2,2437.88556570416389365604790812303
2836,2,0,2726.386274899373894156821240462023
2837,0,2,19411.53900641820040889122070195597
2838,0,2,88290.58397012402891424139689348855
2839,0,2,183327.6843859307242043218188556185
2840,0,2,26061.43748491925770802418635526842
2841,2,0,9972.65514838167987504661616226102
2842,0,2,54033.88479868668462821119409447575
2843,2,0,336.4232907351153601095127458512712
2844,0,2,51190.53166903269045703535807167085
2845,0,2,1391.903550219141134916296573672899
2846,0,2,92141.88707337867026696847743387345
2847,0,2,3229.67791585937022136292788973145
2848,0,2,125681.2920212207503565582140884074
2849,0,2,3362.608447380111167650739549006193
2850,2,0,19981.70175013234269283557982414604
2851,0,2,60152.20457578204957560961508954085
2852,0,2,79890.979264994797214092414231884
2853,2,0,9990.054432673864324115621041973785
2854,0,2,1120.5462341691475128887929973499
2855,0,2,80551.58077687128781997595986352055
2856,0,2,616.4356263442744999806053174165375
2857,0,2,5920.849125608274483885866391911065
2858,2,0,14981.29544550350251565552032965839
2859,2,0,17157.74968541455294488022029756635
2860,0,2,965.4871952812927942176848634768515
2861,0,2,625.8588676283497305515892983708445
2862,0,2,21300.73388420689493688145547607428
2863,2,0,1855.701425452961388241876635408398
2864,0,2,175651.719989543040496345292223275
2865,2,0,3484.076168861420459653429939769023
2866,2,0,2469.474517483800782560859843353291
2867,2,0,374.3746679266139299202074074118803
2868,0,2,9946.9480852539581420869860636415
2869,0,2,6552.524201146636341159258686557705
2870,0,2,848.6811952847309745722591363331935
2871,0,2,4590.972082851342089984561503129466
2872,0,2,5535.22512293684432529341368754671
2873,0,2,1432.592598163436673399682586703725
2874,0,2,32237.2599131622926742749731635089
2875,0,2,2972.638454374375547383909972473022
2876,0,2,4253.29023565855502210632380379024
2877,0,2,1042.891207742360140521987167687374
2878,0,2,1075.060201971060950311739490208766
2879,0,2,4915.735268616741710589825652152071
2880,0,2,3524.233441859331483262426973244882
2881,0,2,3480.098664995914500027174056124526
2882,2,0,203486.0090661785936139398274383943
2883,0,2,6823.169303105807928502609843444125
2884,2,0,95831.3166195298104336347536636837
2885,2,0,78305.6761973770101889309811426463
2886,2,0,46328.86838804207773467451700262229
2887,0,2,3175.148987489516354568210803701577
2888,0,2,3447.963376352968646823997950542818
2889,2,0,70030.51311226504938052265163945295
2890,0,2,3172.139165831825667280161752467165
2891,0,2,276.9026887472003304790604476771378
2892,2,0,103205.0771211904278422131781810455
2893,0,2,30117.50965550309975399550843593414
2894,0,2,26642.35649492229410704634694519305
2895,2,0,59359.2936270669245191970458543551
2896,0,2,1030.234337772882380577624804921852
2897,2,0,153.7475527651003018451524974236094
2898,0,2,17155.11716577417061298640494812742
2899,2,0,113229.2308439504787302931577699812
2900,0,2,110759.8329593410974860398989440014
2901,2,0,30546.92120038055620280196983294818
2902,0,2,1369.528816039822446210354949507195
2903,0,2,8554.77552698239850791841483929565
2904,2,0,78139.8127074303818586598681537946
2905,2,0,1776.743377256418656103397052527464
2906,0,2,2052.979921484472472162381913235738
2907,2,0,14605.59329805000380419836615379206
2908,0,2,685.228034792539141264305191617695
2909,0,2,8561.420024860118671192669408233895
2910,2,0,66170.9127784068691866493975333302
2911,2,0,3001.861262311810465676605932978042
2912,2,0,5050.646717461332879210024105556805
2913,0,2,685.1621099950712893964133549433035
2914,2,0,79998.69528685219507818768390815665
2915,0,2,448.0170766059026188473906765286961
2916,2,0,4006.504029882842714047712950513741
2917,0,2,54.75316586171426460942945022922815
2918,2,0,3002.373850993943425331992285623393
2919,0,2,306.4175888134212991372938323369874
2920,0,2,169.5236342795017953954496019355547
2921,2,0,1680.146836930159735208772553750117
2922,0,2,6126.043084490037331545032193171015
2923,0,2,3483.141509191401304787408567961242
2924,0,2,3621.967227127215152366776093244447
2925,0,2,10187.26191155523349093940598047211
2926,0,2,241.8604057470799320153619275855929
2927,0,2,3455.496930227205972587836288478312
2928,0,2,2257.003990056517986885992052788696
2929,0,2,1289.92847603478084506238760003586
2930,0,2,2172.841741696095187602598836560576
2931,0,2,1031.965928891691470826099282849801
2932,2,0,8748.53879458364198268135111165711
2933,0,2,59674.6719080784821438388919566188
2934,2,0,1665.121091149604865015574368737328
2935,0,2,483.4825323294108405676881651220966
2936,0,2,4839.144065299583059141598753470123
2937,0,2,271.6909865812327190097350432520182
2938,0,2,29848.58331677357318316943660614197
2939,0,2,117.1263703053557171500987124615392
2940,2,0,5031.191514971499295196765676654945
2941,0,2,193.5901460731947830502573967718668
2942,2,0,4524.9802239580475270568674440456
2943,2,0,1498.554308481351343433795692102464
2944,0,2,1692.437045125107540756501119407187
2945,0,2,1694.379742203118840916131043884861
2946,0,2,1099.13770919156684966397045848763
2947,0,2,352.2226489245705282666500235172076
2948,2,0,4820.221799392113581202909866794067
2949,0,2,6205.13366041525646434442686170018
2950,2,0,1787.905617770315994306453119583156
2951,0,2,74858.2609237734512934536748901062
2952,2,0,1101.470668331459601118641242166311
2953,0,2,3372.095931613906495545219786823923
2954,0,2,4841.996330222217805335647934802893
2955,0,2,2552.955033121292616981220283959852
2956,0,2,70753.58406200112541783575363682675
2957,0,2,1973.215705809377157006942933702124
2958,2,0,1789.871657214623992399805902754701
2959,0,2,300.7377887148660858517181999839378
2960,0,2,74.80865888738077870598842628635525
2961,0,2,8955.153720670856598600671926500845
2962,0,2,15933.43006652217849312879285678245
2963,0,2,532.5429750705454238353780752966865
2964,0,2,1344.929887375772810099442378526492
2965,0,2,7525.19316804803950575420540333194
2966,2,0,36405.92728291477712134615434698217
2967,0,2,330.7243770157832042580369663283152
2968,2,0,14354.56997232352534361730592668648
2969,0,2,1286.306455143625716219540352281935
2970,2,0,3934.44176067874451858024318577807
2971,0,2,3006.731928153501796166503336111382
2972,0,2,96.14280329875572994211106985115285
2973,2,0,882.9926747323630606167035301650325
2974,0,2,1163.923938529853152223394717759603
2975,2,0,29985.0597995672800276313505044535
2976,2,0,9747.51404985178922243352818636658
2977,0,2,1616.163343545792184571846712299083
2978,0,2,969.6902029428297552273572389331755
2979,2,0,10276.50588419692887393478996605776
2980,0,2,989.8605535729269215986840443318525
2981,2,0,4005.716733046612704879843829274902
2982,0,2,164.8259862533156547748738421995142
2983,0,2,88.31871719399802793600408179078995
2984,0,2,20360.0889444059743759946167816005
2985,0,2,472.1672330340920140486692251617412
2986,0,2,2636.964339218672879374744709871412
2987,0,2,355.5367669174209058420182318202416
2988,0,2,2585.497289914065800233638740232813
2989,2,0,412.2523150726440267988285569844915
2990,0,2,9680.60262324183658999015395164542
2991,2,0,9134.570939266908159910532350205585
2992,0,2,2489.772010634411503262129263208359
2993,0,2,9870.086385636157294707792916356315
2994,0,2,328.8100563202442622132842979686427
2995,0,2,64.6411342009732528351697937165062
2996,0,2,4581.788231424327788862886642134755
2997,0,2,3171.898072728973667383342127881637
2998,0,2,490.9876986426551451415752700512081
2999,0,2,658.563330412261151600235643962176
3000,0,2,3560.676885076006848185599972713812
3001,0,2,3484.095335864234645615508712611993
3002,0,2,3313.742478233739422662630258742463
3003,0,2,10348.39084983870903249254919875826
3004,0,2,12141.95849885895033883790785492815
3005,0,2,1359.036905563693375527116191319376
3006,0,2,1617.91164509029205299322673487093
3007,0,2,1410.587801814759188518227773566249
3008,0,2,4207.140783158574403394491563096396
3009,0,2,17028.81675467629828843727660783741
3010,0,2,18911.5264774899863413270181137023
3011,0,2,12251.91879617975172906956293872595
3012,0,2,11827.7865284374601300552592439794
3013,2,0,7464.62870847021142323937579548557
3014,0,2,14685.61569344847138596162746339192
3015,0,2,1553.878010624343262956483984743329
3016,0,2,3884.75386897712248930812635957911
3017,0,2,2302.077882717053813843466663876588
3018,0,2,309.3312715046295351301911415099944
3019,0,2,128.5019159388196919236648283900588
3020,0,2,7316.525084241267066190381738934935
3021,0,2,13937.98291676594895399029648393338
3022,0,2,10387.46933663517178982584882350055
3023,0,2,3076.590126990766203508400740480952
3024,2,0,4723.491394274555487307670125569433
3025,0,2,97218.36114674055860227143306140935
3026,0,2,60798.5643784857085864463324832565
3027,0,2,1224.586476821046312622318315238807
3028,0,2,551.11578033499161110554722932274
3029,0,2,4538.679079675262545009130434573373
3030,2,0,1263.635889474230904629148843463705
3031,0,2,33075.55255260936943187100988565126
3032,0,2,7964.805462669234251918787552379455
3033,2,0,3252.520294834546684156998143499467
3034,0,2,1269.225587610382655769975639540459
3035,0,2,312.9631010930728550488416035814392
3036,2,0,21794.05498116296466341643254990052
3037,0,2,3408.612193494927801889290676625203
3038,0,2,32.41343946185492847074338103281126
3039,2,0,94582.67058741354354348172608225735
3040,0,2,9231.663413578447880366092870938525
3041,2,0,1582.108712462775338829949242849895
3042,2,0,3480.604887422876907938177161831753
3043,0,2,319.2575864237687629123566770527915
3044,2,0,3164.387894783630046419054121992683
3045,0,2,11335.28175183951717418122729942046
3046,2,0,15741.38389475183749115496757225796
3047,2,0,634.450497179699656941461194466401
3048,2,0,634.4078807851528447531080996747285
3049,2,0,10019.02314433680587233910405137269
3050,0,2,6000.26769448116059417746533174624
3051,2,0,1585.444026787052800525336694503164
3052,2,0,7318.628710475101643409832604525275
3053,0,2,963.6078342060504387016315637772585
3054,2,0,19297.84100604352544923371214440264
3055,2,0,99866.8261143117447589134441701617
3056,0,2,4984.628741997826128133712155402172
3057,0,2,3287.808059645527910915572820696959
3058,2,0,499.5998121343269304390197207922727
3059,2,0,104751.7181669731000737789105226077
3060,0,2,4688.625543201723667329544325238027
3061,2,0,3648.772869648201568211243657787779
3062,0,2,6461.470004797994987907583518809395
3063,2,0,2041.506843468711058479991129559863
3064,0,2,16156.594095374374624210088420848
3065,0,2,5816.531282957532605057724205624675
3066,2,0,499.2086776993894672379203148511121
3067,0,2,112727.4618144957356718753311060582
3068,0,2,81088.4042865356378096818002726929
3069,0,2,6503.43327133873546980410321899125
3070,0,2,31892.47389389726245447357548742445
3071,0,2,11702.80591622317663695380780475001
3072,2,0,45.68585924201671227065053286813964
3073,2,0,2584.28815285492099683401432960882
3074,0,2,2981.863618448618441668277012933383
3075,2,0,100039.1814064324473802679538192283
3076,0,2,3250.630179918530579807732062920647
3077,0,2,13186.75577692981543481923933176422
3078,0,2,9332.052584268244183570885836043695
3079,0,2,13265.32381500333791674480680123573
3080,0,2,940.6197781825255331215761909309645
3081,0,2,4061.162699522084188506590250947595
3082,2,0,2909.734122212728929008616140653211
3083,0,2,3254.645485322806656659270099940172
3084,0,2,11441.71669688341915224070432595079
3085,0,2,1628.11341213859250038836632543031
3086,0,2,3215.842840909637539041954786432006
3087,0,2,9279.612896188554858189364546596105
3088,0,2,40827.59087703018943034276858639184
3089,0,2,15748.321944623119984514460932697
3090,0,2,4769.965408541431276079579133488676
3091,0,2,627.905309078815182100026245185543
3092,2,0,7989.633823315160712154372595703025
3093,0,2,2605.504546002376662201744650325212
3094,0,2,29467.47621320599577740212562107938
3095,2,0,3107.278154054588086713609883330394
3096,0,2,2797.854131605877602170825972958678
3097,2,0,4248.881843426323112087587047700439
3098,0,2,3824.446003814305673955270182532893
3099,2,0,26447.95142597615108466592552276937
3100,2,0,23836.85732059282951981224177661938
3101,2,0,5084.902639525408861509925245833425
3102,0,2,804.639753585579507083977830738921
3103,0,2,4560.94454033580717890392437650434
3104,0,2,69549.96607041680312561716598195215
3105,0,2,69594.3624875976273710788881517365
3106,0,2,4971.335463659617251461536505488893
3107,0,2,977.4066081776386095542962499346225
3108,2,0,8736.0486608747519470807749030951
3109,0,2,7979.55592095620955623630863508133
3110,2,0,71098.24225935952328634919101124805
3111,0,2,65205.7802116245131890177678609213
3112,2,0,10845.12566042478259221148237390452
3113,0,2,895.8954131034548047368523020183275
3114,0,2,375.2325791382274076815572359940864
3115,0,2,19492.51965483151425822810775100194
3116,0,2,2986.445645002163851337729631485229
3117,0,2,6516.23531888579623725199380692119
3118,0,2,24480.60181096514471539242840870241
3119,2,0,1544.098007553035360906611939407929
3120,0,2,4521.366946347567338389553921483478
3121,0,2,60889.40365289735665365974363328065
3122,0,2,11987.66595705250530399453981670702
3123,0,2,924.841947793466860619585941894736
3124,2,0,884591.3891480351869928662396784585
3125,0,2,300009.7810468208410377922366348002
3126,0,2,697934.299100315500311832968246852
3127,0,2,5281.13435757599468602220533012574
3128,0,2,12549.32214801985157467181702050618
3129,0,2,651.917006630484351357385167148622
3130,2,0,99787.39748444201501439075155430325
3131,2,0,3759.988068747922886614826954648751
3132,2,0,6200.761695134444968565493721625455
3133,0,2,129133.6335424845885890291261846655
3134,2,0,2991.754703325008392692137062520377
3135,0,2,1005.214296127349684354330766927704
3136,0,2,4546.17248707787495799611506405612
3137,2,0,9964.65589902498492757056342313843
3138,0,2,9193.85028269840384179059486572457
3139,0,2,14931.87775930299423452631171318267
3140,0,2,798.149780245042099598605078990777
3141,0,2,2717.236381504810976427934904084005
3142,0,2,3257.578778365381582150207791382342
3143,0,2,126735.5062990864282159080043339342
3144,2,0,348657.9567287568713006924682001707
3145,0,2,1197.736339828426457952016434299178
3146,0,2,1952.889713199944331268366535822686
3147,0,2,2581.095901104275748782016563366993
3148,2,0,231881.5710197864980848522990234185
3149,2,0,132.325502365744064594298279224197
3150,2,0,11873.20129371617124547969853296743
3151,0,2,2110.23749164166188732617072567593
3152,2,0,7428.184267613963098761296430951215
3153,2,0,16754.55221311757418805583725090385
3154,2,0,98786.7516949059962878621441233367
3155,0,2,269500.5570825218808298113807800923
3156,2,0,21494.27119315869181473679094765882
3157,2,0,5084.95334455610780318585369626469
3158,2,0,1440.23653557536042394811138664201
3159,2,0,2897.533887595067991830511822064663
3160,0,2,1830.698939423979073222155686172091
3161,2,0,47810.61954410756270494358339413729
3162,0,2,14951.12788678625945154604413181029
3163,0,2,12109.32031361895280464491073784652
3164,0,2,3714.514639487768925615351902919045
3165,0,2,4510.700206731815056095305708664285
3166,0,2,4791.767276003389119883423475618471
3167,0,2,849.996813492312004427098793020306
3168,0,2,849.9227596256647974414666363252895
3169,2,0,452.6206488501979244399322675959
3170,0,2,9.87327341012092055041841075693114
3171,0,2,3025.200580453176231031772961914053
3172,0,2,31111.74672611428685434554646159506
3173,0,2,1017.878794203345941496349581445687
3174,0,2,63371.64516177340998664549667270105
3175,0,2,9954.298587513445049228699944612855
3176,2,0,2343.88397623800153798307239160726
3177,2,0,11419.0445230385813949623543262465
3178,2,0,3279.087013264152270108359938205382
3179,0,2,325.3648093447340853664224813924046
3180,0,2,32535.56854247953016611003136539543
3181,2,0,8349.96607745222109616691547381486
3182,2,0,28629.02217217062624023187063206002
3183,2,0,8022.864785790743430928442666824855
3184,2,0,3263.167208619588986431639751167382
3185,0,2,1886.118944793184706710557687708647
3186,2,0,1497.846299336248430061940694386863
3187,2,0,8024.759200131752498943301023328195
3188,0,2,2009.029288620846358637171113970768
3189,2,0,8029.72679362487551696985563895807
3190,0,2,3934.643988749789830140445730037621
3191,2,0,21998.76189104265940191805484277284
3192,2,0,5746.996102985737975360118339905165
3193,0,2,93.6519840552120523668183225528661
3194,2,0,10315.30390878434530594353706269019
3195,0,2,682.8389650874354207088160003323745
3196,2,0,5101.223770922134638318352502067845
3197,0,2,3251.912351302213983140657363197167
3198,2,0,63647.03060245942996066613609600125
3199,0,2,64980.3597884683117258176524801547
3200,0,2,4871.384573065058891326539316118106
3201,2,0,12402.36125083976120383855783436659
3202,2,0,20332.27852575915588647463128821873
3203,0,2,3422.493331148721704527038432127825
3204,2,0,13649.5609971285669964741175426411
3205,2,0,50996.66750566384532595998575934945
3206,2,0,3167.125325763853108411976225082072
3207,0,2,941.5376018975986661047351069042475
3208,0,2,29901.95477264055543533744387912144
3209,2,0,3296.188666314510373951365749001645
3210,0,2,3029.067706016452835278171283453642
3211,2,0,25614.42054641985658018093096195705
3212,0,2,23936.97696380980939004611977052148
3213,2,0,16910.04104206399617167274762061022
3214,2,0,16939.83644189421669896352754490496
3215,2,0,31963.43467952804094398852686705625
3216,0,2,29704.17910105559243710711537977492
3217,2,0,15842.7117086085385374530838384413
3218,2,0,2388.156697705784276037973198168105
3219,0,2,21851.4595642653682358194541306719
3220,0,2,19393.29317102530980207953339421838
3221,0,2,1720.179637418203003302052468817065
3222,0,2,734.6577698634961692067051981919285
3223,2,0,89939.9803725634855877570063915419
3224,2,0,4668.674107904065470773787758121869
3225,2,0,2554.929025771420378391235826298759
3226,0,2,3212.633782169963987986380352459484
3227,2,0,6998.611426598391186838108579427445
3228,2,0,23145.46125901929286151331505043041
3229,2,0,1705.279391179109185468773341236636
3230,0,2,356.534289773656377803301661269619
3231,2,0,10220.46005842845721034531396047256
3232,2,0,10171.66789048056522102659212034034
3233,2,0,30502.98907954083845602554501519168
3234,0,2,3438.091223845231285497083857833895
3235,0,2,3250.497813274443810985664673844466
3236,2,0,7673.8557598880264843677035291799
3237,2,0,17051.20648458743959974213575755428
3238,0,2,115907.4000940321770643224803043206
3239,0,2,1064.896309797420389570210740101836
3240,2,0,82612.49717957933718943665094030515
3241,2,0,58874.36327499291287027994279623645
3242,0,2,970.409123262443575562061918078511
3243,0,2,2092.057498698410126952649099670369
3244,2,0,9985.38337065103742404654609566728
3245,0,2,68100.8407675003728810244501626921
3246,0,2,87433.73913064282519838007264572245
3247,2,0,297332.0865542354977452005091724984
3248,0,2,2910.117303490956120444797206159206
3249,0,2,1146.751002872728050682763367009114
3250,0,2,1519.19797800206355222466445992531
3251,2,0,199.9597325419612872742321369067317
3252,2,0,100017.7843435133357693302069456483
3253,2,0,17345.4349367513711083374234964336
3254,2,0,7601.6744898405206596350691894567
3255,0,2,364.1857888843444550515389677672712
3256,0,2,35595.39856221244717060239055868871
3257,0,2,18959.1773888117784428147694558544
3258,2,0,4433.340347747815193907987970431037
3259,0,2,7347.70901191499778898985117155894
3260,2,0,2255.74232064568747572138065680406
3261,2,0,3952.625112490663779077324457419199
3262,2,0,152732.93005750359492854240761831
3263,0,2,159.4745051787258992798021959150415
3264,0,2,514.2205106157301294901734448785415
3265,2,0,9979.96232273530455778201656942352
3266,0,2,20809.99564010148246066739372546357
3267,0,2,19853.39598433103756141045778786887
3268,0,2,18080.5535237817877464387986575085
3269,0,2,2190.198551960636969152395190424193
3270,0,2,1223.231634377081561620275389896016
3271,0,2,190.5836638775645962011791077643352
3272,0,2,119.0611287706147907330948047103927
3273,0,2,5827.8733691910145734573806966251
3274,0,2,366.8454131865028707550511016846156
3275,2,0,145215.7779596239269728195914179978
3276,0,2,1990.037566536816411490445979076644
3277,0,2,9411.33231076393644530637047240297
3278,0,2,3298.672796316702441564157187320846
3279,0,2,22509.70074764735194984339502789237
3280,2,0,7251.458333267179352013872674360695
3281,2,0,1450.154967818667182352986650487646
3282,2,0,33143.21494833416239237844205484444
3283,0,2,128.6265090021039215316596122543546
3284,0,2,63.75104888819396347515966706039055
3285,2,0,4637.714979115435537669427909198318
3286,0,2,1912.470342706441737302351981711555
